,Unnamed: 0,parent_id,phecode,node_id,phenotype,phecode_exclude_range,sex,rollup,leaf,category_number,category
1459,1459,1457,870.2,1459,Open wound of ear,870-879.99,Both,1,1,18,injuries & poisonings
1460,1460,1457,870.3,1460,Other open wound of head and face,870-879.99,Both,1,1,18,injuries & poisonings
1461,1461,1457,870.4,1461,Open wound of nose and sinus,870-879.99,Both,1,1,18,injuries & poisonings
1462,1462,1457,870.6,1462,Open wound of neck,870-879.99,Both,1,1,18,injuries & poisonings
1463,1463,1457,870.8,1463,Open wound of genital organs,870-879.99,Both,1,1,18,injuries & poisonings
1464,1464,-1,871,1464,Open wounds of extremities,870-879.99,Both,1,0,18,injuries & poisonings
1465,1465,1464,871.3,1465,Open wound of foot except toe(s) alone,870-879.99,Both,1,1,18,injuries & poisonings
1466,1466,1464,871.4,1466,Open wound of toe(s),870-879.99,Both,1,1,18,injuries & poisonings
1467,1467,-1,872,1467,Traumatic amputation,870-879.99,Both,1,1,18,injuries & poisonings
1468,1468,-1,874,1468,Complication of amputation stump,870-879.99,Both,1,1,18,injuries & poisonings
1469,1469,-1,907,1469,Injuries to the nervous system,905-909.99,,1,1,18,injuries & poisonings
1470,1470,-1,913,1470,Toxic effect of venom,912-913.99,Both,1,1,18,injuries & poisonings
1471,1471,-1,915,1471,Superficial injury without mention of infection,910-919.99,Both,1,0,18,injuries & poisonings
1472,1472,-1,916,1472,Contusion,916-916.99,Both,1,1,18,injuries & poisonings
1473,1473,-1,930,1473,Allergic reaction to food,930-949.99,,1,1,18,injuries & poisonings
1474,1474,-1,931,1474,Contact dermatitis and other eczema due to plants [except food],930-949.99,Both,1,1,13,dermatologic
1475,1475,-1,938,1475,Dermatitis due to solar radiation,930-949.99,Both,1,0,13,dermatologic
1476,1476,1475,938.1,1476,Acute dermatitis due to solar radiation,930-949.99,Both,1,1,13,dermatologic
1477,1477,1475,938.2,1477,Chronic dermatitis due to solar radiation,930-949.99,Both,1,1,13,dermatologic
1478,1478,-1,939,1478,Atopic/contact dermatitis due to other or unspecified,930-949.99,,1,0,13,dermatologic
1479,1479,-1,941,1479,Adverse reaction to serum or vaccine,930-949.99,Both,1,1,18,injuries & poisonings
1480,1480,-1,942,1480,Infusion and transfusion reaction,930-949.99,Both,1,1,18,injuries & poisonings
1481,1481,-1,946,1481,Anaphylactic shock NOS,930-949.99,Both,1,1,18,injuries & poisonings
1482,1482,-1,947,1482,Urticaria,930-949.99,Both,1,1,13,dermatologic
1483,1483,-1,949,1483,"Allergies, other",930-949.99,Both,1,1,18,injuries & poisonings
1484,1484,1483,949.1,1484,Diaper or napkin rash,930-949.99,Both,0,1,18,injuries & poisonings
1485,1485,-1,952,1485,Spinal cord injury without evidence of spinal bone injury,950-957.99,,1,1,18,injuries & poisonings
1486,1486,-1,958,1486,Certain early complications of trauma or procedure,958-959.99,,1,0,18,injuries & poisonings
1487,1487,1486,958.1,1487,Postoperative shock,958-959.99,Both,1,1,18,injuries & poisonings
1488,1488,1486,958.2,1488,Traumatic and surgical subcutaneous emphysema,958-959.99,Both,1,1,18,injuries & poisonings
1489,1489,-1,960,1489,Poisoning by antibiotics,960-979.99,,1,0,18,injuries & poisonings
1490,1490,1489,960.1,1490,Adverse effects of antibacterials (not penicillins),960-979.99,Both,1,1,18,injuries & poisonings
1491,1491,1489,960.2,1491,Allergy/adverse effect of penicillin,960-979.99,Both,1,1,18,injuries & poisonings
1492,1492,-1,961,1492,Poisoning by other anti-infectives,960-979.99,,1,1,18,injuries & poisonings
1493,1493,1492,961.1,1493,Poisoning/allergy of sulfonamides,960-979.99,Both,0,1,18,injuries & poisonings
1494,1494,-1,962,1494,Poisoning by hormones and synthetic substitutes,960-979.99,,1,0,18,injuries & poisonings
1495,1495,1494,962.3,1495,Hormones and synthetic substitutes causing adverse effects in therapeutic use,960-979.99,Both,1,1,18,injuries & poisonings
1496,1496,-1,963,1496,Poisoning by primarily systemic agents,960-979.99,,1,0,18,injuries & poisonings
1497,1497,1496,963.1,1497,Antineoplastic and immunosuppressive drugs causing adverse effects,960-979.99,Both,1,1,18,injuries & poisonings
1498,1498,-1,964,1498,Poisoning by agents primarily affecting blood constituents,960-979.99,,1,0,18,injuries & poisonings
1499,1499,1498,964.1,1499,Anticoagulants causing adverse effects,960-979.99,Both,1,1,18,injuries & poisonings
1500,1500,-1,965,1500,"Poisoning by analgesics, antipyretics, and antirheumatics",960-979.99,,1,0,18,injuries & poisonings
1501,1501,1500,965.1,1501,Opiates and related narcotics causing adverse effects in therapeutic use,960-979.99,Both,0,1,18,injuries & poisonings
1502,1502,1500,965.3,1502,Salicylates causing adverse effects in therapeutic use,960-979.99,Both,1,1,18,injuries & poisonings
1503,1503,-1,966,1503,Poisoning by anticonvulsants and anti-Parkinsonism drugs,960-979.99,,1,1,18,injuries & poisonings
1504,1504,-1,967,1504,Adverse effects of sedatives or other central nervous system depressants and anesthetics,960-979.99,,1,1,18,injuries & poisonings
1505,1505,-1,969,1505,Poisoning by psychotropic agents,960-979.99,,1,1,18,injuries & poisonings
1506,1506,-1,971,1506,Poisoning by drugs primarily affecting the autonomic nervous system,960-979.99,,1,1,18,injuries & poisonings
1507,1507,-1,972,1507,Poisoning by agents primarily affecting the cardiovascular system,960-979.99,,1,0,18,injuries & poisonings
1508,1508,-1,973,1508,Poisoning by agents primarily affecting the gastrointestinal system,960-979.99,,1,1,18,injuries & poisonings
1509,1509,-1,974,1509,"Poisoning by water, mineral, and uric acid metabolism drugs",960-979.99,,1,1,18,injuries & poisonings
1510,1510,-1,975,1510,Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system,960-979.99,,1,1,18,injuries & poisonings
1511,1511,-1,976,1511,"Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs",960-979.99,,1,1,18,injuries & poisonings
1512,1512,-1,979,1512,Adverse drug events and drug allergies,960-979.99,Both,1,1,18,injuries & poisonings
1513,1513,-1,981,1513,Toxic effect of (non-ethyl) alcohol and petroleum and other solvents,981-989.99,,1,1,18,injuries & poisonings
1514,1514,-1,983,1514,"Toxic effect of corrosive aromatics, acids, and caustic alkalis",981-989.99,,1,1,18,injuries & poisonings
1515,1515,-1,985,1515,Toxic effect of other metals,981-989.99,,1,1,18,injuries & poisonings
1516,1516,-1,986,1516,Toxic effect of carbon monoxide,981-989.99,,1,1,18,injuries & poisonings
1517,1517,-1,987,1517,"Toxic effect of other gases, fumes, or vapors",981-989.99,,1,1,18,injuries & poisonings
1518,1518,-1,988,1518,Toxic effect of noxious substances eaten as food,981-989.99,,1,1,18,injuries & poisonings
1519,1519,-1,989,1519,"Toxic effect of other substances, chiefly nonmedicinal as to source",981-989.99,,1,1,18,injuries & poisonings
1520,1520,-1,990,1520,Effects radiation NOS,990-995.99,,1,1,18,injuries & poisonings
1521,1521,-1,1000,1521,Burns,,Both,1,0,0,
1522,1522,-1,1001,1522,Foreign body injury,,Both,1,0,0,
1523,1523,-1,1002,1523,"Symptoms concerning nutrition, metabolism, and development",,Both,1,0,0,
1524,1524,-1,1004,1524,Other signs and symptoms involving emotional state,,Both,1,0,0,
1525,1525,-1,1005,1525,Other symptoms,,Both,1,0,0,
1526,1526,-1,1006,1526,Crushing injury,,Both,1,0,0,
1527,1527,-1,1007,1527,Injury to blood vessels,,Both,1,0,0,
1528,1528,-1,1008,1528,Crushing or internal injury to organs,,Both,1,0,0,
1529,1529,-1,1009,1529,"Injury, NOS",,,1,0,0,
1530,1530,-1,1010,1530,Other tests,,Both,1,0,0,
1531,1531,-1,1011,1531,Complications of surgical and medical procedures,,Both,1,0,0,
1532,1532,-1,1012,1532,Late effect,,Both,1,0,0,
1533,1533,-1,1013,1533,Asphyxia and hypoxemia,,Both,1,0,0,
1534,1534,-1,1014,1534,"Effects of heat, cold and air pressure",,Both,1,0,0,
1535,1535,-1,1015,1535,Effects of other external causes,,Both,1,0,0,
1536,1536,-1,1019,1536,Other ill-defined and unknown causes of morbidity and mortality,,Both,1,0,0,
1537,1537,-1,1100,1537,Family history,,Both,1,0,0,
